mm4690624050633;24280.0;0.0;1;Minim
mm4811599005170;34621.0;0.0;1;Minim
mm4811599005422;29991.0;0.0;1;Minim
mm4811599005453;36266.0;0.0;1;Minim
mm4811599003336;27680.0;0.0;1;Minim
mm4627086627844;6905.0;0.0;1;Minim
mm4627086627851;6905.0;0.0;1;Minim
mm4627086627875;6905.0;0.0;1;Minim
mm4627086628063;1670.0;0.0;1;Minim
mm4690624035173;1818.0;0.0;1;Minim
mm4690624035180;1818.0;0.0;1;Minim
mm5902533917075;91755.0;0.0;1;Minim
mm5902533917082;91755.0;0.0;1;Minim
mm5902533913596;15435.0;0.0;1;Minim
mm5902533914777;144920.0;0.0;1;Minim
mm5902533914692;141490.0;0.0;1;Minim
mm5902533912841;145775.0;0.0;1;Minim
mm5902533906949;136345.0;0.0;1;Minim
mm5902533914531;96040.0;0.0;1;Minim
mm5902533913312;57885.0;0.0;1;Minim
mm5902533915569;50165.0;0.0;1;Minim
mm5902533909469;136345.0;0.0;1;Minim
mm5902533915019;136345.0;0.0;1;Minim
mm5902533915903;28300.0;0.0;1;Minim
mm5902533914999;32585.0;0.0;1;Minim
mm5902533915910;19295.0;0.0;1;Minim
mm5902533917259;59640.0;0.0;1;Minim
mm5902533913664;12865.0;0.0;1;Minim
mm5902533913657;12865.0;0.0;1;Minim
mm5902533913640;12865.0;0.0;1;Minim
mm5019090110112;4956.0;0.0;1;Minim
mm5019090519397;3905.0;0.0;1;Minim
mm5019090519373;4108.0;0.0;1;Minim
mm5019090518819;6407.0;0.0;1;Minim
mm5019090125161;4956.0;0.0;1;Minim
mm5019090120043;4704.0;0.0;1;Minim
mm5019090518475;4956.0;0.0;1;Minim
mm5019090114127;4458.0;0.0;1;Minim
mm5019090124966;4956.0;0.0;1;Minim
mm735282172625;4956.0;0.0;1;Minim
mm5019090111089;4458.0;0.0;1;Minim
mm5019090120005;4157.0;0.0;1;Minim
mm5019090110150;6653.0;0.0;1;Minim
mm2008038003985;5461.0;0.0;1;Minim
mm2008038003978;5461.0;0.0;1;Minim
mm5019090111034;4409.0;0.0;1;Minim
mm5019090113526;11469.0;0.0;1;Minim
mm5019090119726;3708.0;0.0;1;Minim
mm5019090110273;3106.0;0.0;1;Minim
mm5019090115803;4704.0;0.0;1;Minim
mm5019090110136;4956.0;0.0;1;Minim
mm2008038002414;3757.0;0.0;1;Minim
mm2008038002421;3757.0;0.0;1;Minim
mm5019090110518;2201.0;0.0;1;Minim
mm5019090119665;7108.0;0.0;1;Minim
mm5019090124126;7858.0;0.0;1;Minim
mm5019090116848;6702.0;0.0;1;Minim
mm5019090123112;5510.0;0.0;1;Minim
mm5019090123358;7312.0;0.0;1;Minim
mm5019090116909;3168.0;0.0;1;Minim
mm4627086622535;1540.0;0.0;1;Minim
mm5780201121210;3811.0;0.0;1;Minim
mm5780201121227;3811.0;0.0;1;Minim
mm5780201121234;3811.0;0.0;1;Minim
mm5780201121241;3811.0;0.0;1;Minim
mm5019090113205;2705.0;0.0;1;Minim
mm5019090110037;2384.0;0.0;1;Minim
mm5019090110044;2480.0;0.0;1;Minim
mm5019090113380;9774.0;0.0;1;Minim
mm2008038001875;3579.0;0.0;1;Minim
mm2008038001844;3579.0;0.0;1;Minim
mm2008038001851;3579.0;0.0;1;Minim
mm2008038001868;3579.0;0.0;1;Minim
mm2008038002018;4498.0;0.0;1;Minim
mm2008038002001;4498.0;0.0;1;Minim
mm2008038002025;4498.0;0.0;1;Minim
mm5019090111577;2384.0;0.0;1;Minim
mm5019090111584;2384.0;0.0;1;Minim
mm5780201222047;3624.0;0.0;1;Minim
mm5780201222030;3624.0;0.0;1;Minim
mm5019090516976;2705.0;0.0;1;Minim
mm5019090516983;2705.0;0.0;1;Minim
mm5019090517614;2892.0;0.0;1;Minim
mm5019090114547;2847.0;0.0;1;Minim
mm5019090125369;2937.0;0.0;1;Minim
mm5019090517508;5918.0;0.0;1;Minim
mm5019090517607;2937.0;0.0;1;Minim
mm2008038001776;3399.0;0.0;1;Minim
mm2008038001783;3399.0;0.0;1;Minim
mm5019090121064;3901.0;0.0;1;Minim
mm2008038001813;4267.0;0.0;1;Minim
mm2008038001820;4267.0;0.0;1;Minim
mm2000289730016;2982.0;0.0;1;Minim
mm2000289740015;2982.0;0.0;1;Minim
mm2000289770012;2982.0;0.0;1;Minim
mm2000289760013;2982.0;0.0;1;Minim
mm5019090115223;2660.0;0.0;1;Minim
mm5019090110594;4363.0;0.0;1;Minim
mm014708600073;16939.0;0.0;1;Minim
mm5019090517621;2384.0;0.0;1;Minim
mm5019090110983;9131.0;0.0;1;Minim
mm5019090519243;8951.0;0.0;1;Minim
mm5019090518680;3991.0;0.0;1;Minim
mm5019090518697;3991.0;0.0;1;Minim
mm5019090518673;3991.0;0.0;1;Minim
mm5019090518352;4363.0;0.0;1;Minim
mm5019090517768;4267.0;0.0;1;Minim
mm5019090518338;4363.0;0.0;1;Minim
mm5019090518321;4363.0;0.0;1;Minim
mm5019090517751;4267.0;0.0;1;Minim
mm5019090517744;4267.0;0.0;1;Minim
mm5019090519328;4363.0;0.0;1;Minim
mm5019090519519;4363.0;0.0;1;Minim
mm4690624026218;23791.0;0.0;1;Minim
mm4690621024450;2883.0;0.0;1;Minim
mm4690624035388;31740.0;0.0;1;Minim
mm4690624026546;31785.0;0.0;1;Minim
mm4690624029950;42390.0;0.0;1;Minim
mm4690624029943;39731.0;0.0;1;Minim
mm4690624031496;10592.0;0.0;1;Minim
mm4690624031960;59602.0;0.0;1;Minim
mm4690624031946;59602.0;0.0;1;Minim
mm4690624031953;52935.0;0.0;1;Minim
mm4690624036002;9484.0;0.0;1;Minim
mm4690624035999;9484.0;0.0;1;Minim
mm4690624040672;31800.0;0.0;1;Minim
mm4690624017254;1235.0;0.0;1;Minim
mm4690624035838;1588.0;0.0;1;Minim
mm4811599005415;36266.0;0.0;1;Minim
mm4811599005828;11122.0;0.0;1;Minim
mm4690624025263;50284.0;0.0;1;Minim
mm4690624026256;50284.0;0.0;1;Minim
mm4690624026232;23791.0;0.0;1;Minim
mm4627086625208;1814.0;0.0;1;Minim
mm4627086622481;2580.0;0.0;1;Minim
mm4627086625406;2580.0;0.0;1;Minim
mm4627086621958;1390.0;0.0;1;Minim
mm4627086624706;5670.0;0.0;1;Minim
mm4627086622245;1588.0;0.0;1;Minim
mm4660014920044;6661.0;0.0;1;Minim
mm4660014920099;7123.0;0.0;1;Minim
mm4627086623488;7190.0;0.0;1;Minim
mmUNKNOWN;130900.0;0.0;1;Minim
mm4690624035821;1588.0;0.0;1;Minim
mm8005475408650;130000.0;0.0;1;Minim
mm4627086625659;2142.0;0.0;1;Minim
mm4811599005989;13640.0;0.0;1;Minim
mm4627086622306;1410.0;0.0;1;Minim
mm4627086620760;1898.0;0.0;1;Minim
mm4627086621552;1680.0;0.0;1;Minim
mm4627086625000;3240.0;0.0;1;Minim
mm4627086624676;3240.0;0.0;1;Minim
mm4690624043789;10114.0;0.0;1;Minim
mm4690624043772;10015.0;0.0;1;Minim
mm4690624043796;7902.0;0.0;1;Minim
mm4811599008140;31785.0;0.0;1;Minim
mm4690624041792;2256.0;0.0;1;Minim
mm4690624041730;4548.0;0.0;1;Minim
mm4690624042034;3183.0;0.0;1;Minim
mm4690624041761;3183.0;0.0;1;Minim
mm4690624040283;2066.0;0.0;1;Minim
mm4690624040320;1030.0;0.0;1;Minim
mm4690624040337;1030.0;0.0;1;Minim
mm4690624040245;1444.0;0.0;1;Minim
mm4690624040238;1444.0;0.0;1;Minim
mm4690624040214;1237.0;0.0;1;Minim
mm4690624040221;1237.0;0.0;1;Minim
mm6910806232045;69220.0;0.0;1;Minim
mm4690624044090;127113.0;0.0;1;Minim
mm4690624042102;2918.0;0.0;1;Minim
mm4690624040382;1359.0;0.0;1;Minim
mm4690624040399;1359.0;0.0;1;Minim
mm0745760940912;52300.0;0.0;1;Minim
mm0745760940905;52300.0;0.0;1;Minim
mm4690624047015;1237.0;0.0;1;Minim
mm4690624039683;132415.0;0.0;1;Minim
mm4690624047459;13240.0;0.0;1;Minim
mm4811599005842;6640.0;0.0;1;Minim
mm0745760940899;33070.0;0.0;1;Minim
mm4811599003879;29082.0;0.0;1;Minim
mm4690624039263;26486.0;0.0;1;Minim
mm4650069781516;1450.0;0.0;1;Minim
mm4811599003688;20773.0;0.0;1;Minim
mm615908417906;3120.0;0.0;1;Minim
mm4690624035227;1237.0;0.0;1;Minim
mm4690624035234;1237.0;0.0;1;Minim
mm615908424195;7760.0;0.0;1;Minim
mm615908430653;12610.0;0.0;1;Minim
mm4627086625604;1445.0;0.0;1;Minim
mm4627086625611;1403.0;0.0;1;Minim
mm4627086628605;1218.0;0.0;1;Minim
mm4627086628599;1218.0;0.0;1;Minim
mm4627086628575;1218.0;0.0;1;Minim
mm4627086627639;3313.0;0.0;1;Minim
mm5902533914807;112640.0;0.0;1;Minim
mm5902533917129;91755.0;0.0;1;Minim
mm5902533913824;35610.0;0.0;1;Minim
mm5902533908929;34880.0;0.0;1;Minim
mm5902533913831;35610.0;0.0;1;Minim
mm5902533913527;30015.0;0.0;1;Minim
mm5902533914678;141490.0;0.0;1;Minim
mm5902533912940;187815.0;0.0;1;Minim
mm5902533912834;145775.0;0.0;1;Minim
mm5902533912865;145775.0;0.0;1;Minim
mm5902533914555;124860.0;0.0;1;Minim
mm5902533913305;57885.0;0.0;1;Minim
mm5902533915637;59590.0;0.0;1;Minim
mm5902533915620;59590.0;0.0;1;Minim
mm5902533914319;64680.0;0.0;1;Minim
mm5902533913176;64680.0;0.0;1;Minim
mm5902533915781;64680.0;0.0;1;Minim
mm5902533915774;62495.0;0.0;1;Minim
mm5902533915767;62495.0;0.0;1;Minim
mm5902533915750;62495.0;0.0;1;Minim
mm5902533906413;50870.0;0.0;1;Minim
mm5902533908745;50870.0;0.0;1;Minim
mm5902533915552;50165.0;0.0;1;Minim
mm5902533913770;21010.0;0.0;1;Minim
mm5902533909056;31650.0;0.0;1;Minim
mm5902533912483;57100.0;0.0;1;Minim
mm5902533911257;26590.0;0.0;1;Minim
mm5902533914937;14150.0;0.0;1;Minim
mm5902533916078;34880.0;0.0;1;Minim
mm5902533912285;33025.0;0.0;1;Minim
mm5902533915675;47165.0;0.0;1;Minim
mm5902533909063;30440.0;0.0;1;Minim
mm4690624053184;132415.0;0.0;1;Minim
mm3384349127725;74520.0;0.0;1;Minim
mm4690624040276;3183.0;0.0;1;Minim
mm4690624040412;1446.0;0.0;1;Minim
mm8005475408674;99600.0;0.0;1;Minim
mm4690624039546;3183.0;0.0;1;Minim
mm4811599005538;8828.0;0.0;1;Minim
mm4690624042249;68829.0;0.0;1;Minim
mm4690624040580;8789.0;0.0;1;Minim
mm4690624045875;95368.0;0.0;1;Minim
mm4690624045882;95368.0;0.0;1;Minim
mm4690624043390;31795.0;0.0;1;Minim
mm4690624044083;127113.0;0.0;1;Minim
mm4690624041785;3206.0;0.0;1;Minim
mm4690624041778;3206.0;0.0;1;Minim
mm615908425994;4720.0;0.0;1;Minim
mm615908430189;7280.0;0.0;1;Minim
mm615908428537;5290.0;0.0;1;Minim
mm615908424225;10580.0;0.0;1;Minim
mm615908424614;5290.0;0.0;1;Minim
mm615908428551;5290.0;0.0;1;Minim
mm615908430073;7280.0;0.0;1;Minim
mm615908425826;5290.0;0.0;1;Minim
mm615908425468;5290.0;0.0;1;Minim
mm615908428827;5290.0;0.0;1;Minim
mm615908428858;10580.0;0.0;1;Minim
mm615908421606;5070.0;0.0;1;Minim
mm615908430707;1800.0;0.0;1;Minim
mm615908430332;5940.0;0.0;1;Minim
mm615908426670;10490.0;0.0;1;Minim
mm615908430264;1800.0;0.0;1;Minim
mm615908430240;5940.0;0.0;1;Minim
mm615908430257;17280.0;0.0;1;Minim
mm615908423150;10490.0;0.0;1;Minim
mm615908430400;1800.0;0.0;1;Minim
mm615908430387;5940.0;0.0;1;Minim
mm615908430394;17280.0;0.0;1;Minim
mm615908426694;10490.0;0.0;1;Minim
mm615908426724;4720.0;0.0;1;Minim
mm615908427820;4720.0;0.0;1;Minim
mm615908430028;17280.0;0.0;1;Minim
mm615908430011;5940.0;0.0;1;Minim
mm615908430035;5940.0;0.0;1;Minim
mm615908430042;17280.0;0.0;1;Minim
mm615908429992;17280.0;0.0;1;Minim
mm615908429985;5940.0;0.0;1;Minim
mm615908428513;5290.0;0.0;1;Minim
mm615908430110;7280.0;0.0;1;Minim
mm615908430844;5290.0;0.0;1;Minim
mm615908430165;7280.0;0.0;1;Minim
mm615908422344;3120.0;0.0;1;Minim
mm615908427448;3120.0;0.0;1;Minim
mm615908427431;3120.0;0.0;1;Minim
mm615908427455;3120.0;0.0;1;Minim
mm615908422368;3120.0;0.0;1;Minim
mm615908422375;3120.0;0.0;1;Minim
mm615908418118;3120.0;0.0;1;Minim
mm615908422986;3120.0;0.0;1;Minim
mm615908418132;3120.0;0.0;1;Minim
mm615908418149;3120.0;0.0;1;Minim
mm615908418156;3120.0;0.0;1;Minim
mm615908422993;3120.0;0.0;1;Minim
mm615908418170;3120.0;0.0;1;Minim
mm615908418187;3120.0;0.0;1;Minim
mm615908418194;3120.0;0.0;1;Minim
mm615908419573;3120.0;0.0;1;Minim
mm615908417739;3120.0;0.0;1;Minim
mm615908417920;3120.0;0.0;1;Minim
mm615908418040;3120.0;0.0;1;Minim
mm615908417654;3120.0;0.0;1;Minim
mm615908417661;3120.0;0.0;1;Minim
mm615908423518;3120.0;0.0;1;Minim
mm615908423761;3120.0;0.0;1;Minim
mm615908424737;3120.0;0.0;1;Minim
mm615908417678;3120.0;0.0;1;Minim
mm615908418071;3120.0;0.0;1;Minim
mm615908423358;3120.0;0.0;1;Minim
mm615908423501;3120.0;0.0;1;Minim
mm615908427899;3120.0;0.0;1;Minim
mm615908427905;3120.0;0.0;1;Minim
mm615908423563;3120.0;0.0;1;Minim
mm615908424744;3120.0;0.0;1;Minim
mm615908417685;3120.0;0.0;1;Minim
mm615908417746;3120.0;0.0;1;Minim
mm615908423556;3120.0;0.0;1;Minim
mm615908423402;3120.0;0.0;1;Minim
mm615908423495;3120.0;0.0;1;Minim
mm615908423419;3120.0;0.0;1;Minim
mm615908420807;6240.0;0.0;1;Minim
mm615908417944;3120.0;0.0;1;Minim
mm615908423778;3120.0;0.0;1;Minim
mm615908423433;3120.0;0.0;1;Minim
mm615908424751;3120.0;0.0;1;Minim
mm615908417692;3120.0;0.0;1;Minim
mm615908418064;3120.0;0.0;1;Minim
mm615908417753;3120.0;0.0;1;Minim
mm615908423396;3120.0;0.0;1;Minim
mm615908423525;3120.0;0.0;1;Minim
mm615908423549;3120.0;0.0;1;Minim
mm615908424997;3120.0;0.0;1;Minim
mm615908424768;3120.0;0.0;1;Minim
mm615908417708;3120.0;0.0;1;Minim
mm615908423372;3120.0;0.0;1;Minim
mm615908417760;3120.0;0.0;1;Minim
mm615908426304;3120.0;0.0;1;Minim
mm615908423471;3120.0;0.0;1;Minim
mm615908423389;3120.0;0.0;1;Minim
mm615908423532;3120.0;0.0;1;Minim
mm615908423488;3120.0;0.0;1;Minim
mm615908417951;3120.0;0.0;1;Minim
mm615908424980;3120.0;0.0;1;Minim
mm615908423365;3120.0;0.0;1;Minim
mm615908424775;3120.0;0.0;1;Minim
mm615908417715;3120.0;0.0;1;Minim
mm615908417913;3120.0;0.0;1;Minim
mm615908418057;3120.0;0.0;1;Minim
mm615908417777;3120.0;0.0;1;Minim
mm615908423464;3120.0;0.0;1;Minim
mm615908420814;3120.0;0.0;1;Minim
mm615908417975;3120.0;0.0;1;Minim
mm615908417722;3120.0;0.0;1;Minim
mm615908423457;3120.0;0.0;1;Minim
mm615908425635;3120.0;0.0;1;Minim
mm615908426373;3120.0;0.0;1;Minim
mm615908426298;3120.0;0.0;1;Minim
mm615908427912;3120.0;0.0;1;Minim
mm615908423426;3120.0;0.0;1;Minim
mm615908423440;3120.0;0.0;1;Minim
mm615908945973;4150.0;0.0;1;Minim
mm615908945843;4150.0;0.0;1;Minim
mm615908945850;4150.0;0.0;1;Minim
mm615908945751;4150.0;0.0;1;Minim
mm615908430769;4150.0;0.0;1;Minim
mm615908945874;4150.0;0.0;1;Minim
mm615908945867;4150.0;0.0;1;Minim
mm615908945775;4150.0;0.0;1;Minim
mm615908945768;4150.0;0.0;1;Minim
mm615908945911;4150.0;0.0;1;Minim
mm615908945898;4150.0;0.0;1;Minim
mm615908945881;4150.0;0.0;1;Minim
mm615908430745;4150.0;0.0;1;Minim
mm615908945928;4150.0;0.0;1;Minim
mm615908945935;4150.0;0.0;1;Minim
mm615908945799;4150.0;0.0;1;Minim
mm615908945782;4150.0;0.0;1;Minim
mm615908430738;4150.0;0.0;1;Minim
mm615908945959;4150.0;0.0;1;Minim
mm615908945942;4150.0;0.0;1;Minim
mm615908945966;4150.0;0.0;1;Minim
mm615908945805;4150.0;0.0;1;Minim
mm615908430714;4150.0;0.0;1;Minim
mm615908425253;3120.0;0.0;1;Minim
mm615908422283;3120.0;0.0;1;Minim
mm615908422290;3120.0;0.0;1;Minim
mm615908422306;3120.0;0.0;1;Minim
mm615908422313;3120.0;0.0;1;Minim
mm615908425642;3120.0;0.0;1;Minim
mm615908418248;3120.0;0.0;1;Minim
mm615908418255;3120.0;0.0;1;Minim
mm615908423785;3120.0;0.0;1;Minim
mm615908423594;3120.0;0.0;1;Minim
mm615908426403;3120.0;0.0;1;Minim
